id_venda;cod_cliente;cod_produto;cod_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota;Des_Cliente;nom_produto;des_marca
3894;6;9;8;2015.0;3.0;2.0;02/03/2015;1.0;12.25;338.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
3934;6;9;8;2015.0;2.0;25.0;25/02/2015;1.0;12.25;772.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
3937;6;9;8;2015.0;6.0;2.0;02/06/2015;2.0;12.25;460.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
4087;6;9;8;2015.0;4.0;6.0;06/04/2015;2.0;12.25;1368.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
4160;6;9;8;2014.0;1.0;16.0;16/01/2014;1.0;12.25;142.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
4328;6;9;8;2015.0;10.0;25.0;25/10/2015;1.0;12.25;492.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
4617;6;9;8;2014.0;12.0;28.0;28/12/2014;2.0;12.25;1305.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
4842;6;9;8;2015.0;5.0;16.0;16/05/2015;1.0;12.25;121.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5127;6;9;8;2015.0;12.0;10.0;10/12/2015;3.0;12.25;522.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5334;6;9;8;2015.0;4.0;24.0;24/04/2015;3.0;12.25;177.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5471;6;9;8;2015.0;7.0;11.0;11/07/2015;1.0;12.25;1457.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5493;6;9;8;2015.0;11.0;6.0;06/11/2015;3.0;12.25;813.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5499;6;9;8;2015.0;6.0;12.0;12/06/2015;1.0;12.25;1021.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5523;6;9;8;2015.0;7.0;26.0;26/07/2015;1.0;12.25;1428.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5529;6;9;8;2015.0;12.0;21.0;21/12/2015;3.0;12.25;1238.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5550;6;9;8;2014.0;1.0;15.0;15/01/2014;1.0;12.25;1136.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5625;6;9;8;2015.0;1.0;2.0;02/01/2015;3.0;12.25;110.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5638;6;9;8;2015.0;4.0;20.0;20/04/2015;2.0;12.25;1269.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5728;6;9;8;2014.0;4.0;22.0;22/04/2014;1.0;12.25;689.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5744;6;9;8;2014.0;10.0;2.0;02/10/2014;2.0;12.25;1453.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5799;6;9;8;2014.0;8.0;1.0;01/08/2014;1.0;12.25;577.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5813;6;9;8;2014.0;3.0;28.0;28/03/2014;3.0;12.25;71.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
5980;6;9;8;2014.0;3.0;2.0;02/03/2014;1.0;12.25;768.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6006;6;9;8;2014.0;8.0;28.0;28/08/2014;3.0;12.25;55.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6009;6;9;8;2014.0;7.0;28.0;28/07/2014;1.0;12.25;17.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6332;6;9;8;2014.0;4.0;20.0;20/04/2014;2.0;12.25;1319.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6400;6;9;8;2014.0;6.0;3.0;03/06/2014;2.0;12.25;450.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6418;6;9;8;2015.0;11.0;6.0;06/11/2015;3.0;12.25;1308.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6599;6;9;8;2015.0;10.0;24.0;24/10/2015;3.0;12.25;550.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6823;6;9;8;2014.0;12.0;18.0;18/12/2014;2.0;12.25;974.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
6976;6;9;8;2015.0;10.0;20.0;20/10/2015;1.0;12.25;1100.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7059;6;9;8;2014.0;2.0;16.0;16/02/2014;1.0;12.25;334.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7172;6;9;8;2014.0;10.0;7.0;07/10/2014;2.0;12.25;1.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7199;6;9;8;2014.0;9.0;17.0;17/09/2014;1.0;12.25;743.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7327;6;9;8;2015.0;3.0;14.0;14/03/2015;2.0;12.25;308.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7379;6;9;8;2015.0;5.0;28.0;28/05/2015;2.0;12.25;1179.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7398;6;9;8;2014.0;9.0;26.0;26/09/2014;1.0;12.25;1082.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7654;6;9;8;2014.0;1.0;11.0;11/01/2014;3.0;12.25;876.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7668;6;9;8;2014.0;9.0;3.0;03/09/2014;1.0;12.25;421.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7697;6;9;8;2014.0;9.0;9.0;09/09/2014;3.0;12.25;1428.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7745;6;9;8;2015.0;6.0;3.0;03/06/2015;1.0;12.25;1223.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7793;6;9;8;2015.0;11.0;19.0;19/11/2015;3.0;12.25;146.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
7890;6;9;8;2014.0;11.0;17.0;17/11/2014;1.0;12.25;1312.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
8037;6;9;8;2015.0;1.0;28.0;28/01/2015;1.0;12.25;1405.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
8117;6;9;8;2015.0;7.0;12.0;12/07/2015;2.0;12.25;158.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
8128;6;9;8;2015.0;3.0;5.0;05/03/2015;3.0;12.25;1130.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
8664;6;9;8;2014.0;2.0;7.0;07/02/2014;3.0;12.25;1377.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
8729;6;9;8;2015.0;9.0;8.0;08/09/2015;1.0;12.25;478.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
8762;6;9;8;2014.0;2.0;20.0;20/02/2014;1.0;12.25;518.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
9083;6;9;8;2015.0;4.0;4.0;04/04/2015;2.0;12.25;1030.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
9293;6;9;8;2014.0;1.0;1.0;01/01/2014;2.0;12.25;591.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
9349;6;9;8;2014.0;1.0;15.0;15/01/2014;2.0;12.25;361.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
9373;6;9;8;2014.0;4.0;13.0;13/04/2014;2.0;12.25;87.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
9882;6;9;8;2015.0;4.0;17.0;17/04/2015;3.0;12.25;1403.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
9955;6;9;8;2015.0;9.0;3.0;03/09/2015;1.0;12.25;1151.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
10017;6;9;8;2015.0;5.0;24.0;24/05/2015;1.0;12.25;621.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
10022;6;9;8;2014.0;4.0;5.0;05/04/2014;3.0;12.25;506.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
10092;6;9;8;2015.0;11.0;15.0;15/11/2015;3.0;12.25;733.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
10418;6;9;8;2014.0;3.0;26.0;26/03/2014;2.0;12.25;594.0;REGINALDO ROSSI;CELULAR  8GB;FABER CASTELL
99;1;10;8;2014.0;4.0;15.0;15/04/2014;1.0;2.15;952.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
113;1;10;8;2014.0;9.0;10.0;10/09/2014;3.0;2.15;1386.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
228;1;10;8;2014.0;4.0;27.0;27/04/2014;3.0;2.15;1401.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
526;1;10;8;2015.0;8.0;22.0;22/08/2015;1.0;2.15;50.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
535;1;10;8;2015.0;3.0;27.0;27/03/2015;2.0;2.15;241.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
934;1;10;8;2014.0;3.0;14.0;14/03/2014;2.0;2.15;660.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
939;1;10;8;2015.0;2.0;26.0;26/02/2015;3.0;2.15;1245.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1049;1;10;8;2014.0;9.0;5.0;05/09/2014;2.0;2.15;168.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1173;1;10;8;2014.0;5.0;22.0;22/05/2014;1.0;2.15;603.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1212;1;10;8;2015.0;6.0;15.0;15/06/2015;3.0;2.15;1469.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1405;1;10;8;2014.0;2.0;17.0;17/02/2014;1.0;2.15;803.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1446;1;10;8;2015.0;5.0;10.0;10/05/2015;2.0;2.15;1396.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1485;1;10;8;2014.0;12.0;2.0;02/12/2014;1.0;2.15;629.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1592;1;10;8;2014.0;1.0;9.0;09/01/2014;1.0;2.15;969.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1596;1;10;8;2014.0;6.0;19.0;19/06/2014;3.0;2.15;1045.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1688;1;10;8;2015.0;11.0;9.0;09/11/2015;1.0;2.15;377.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1747;1;10;8;2014.0;5.0;10.0;10/05/2014;1.0;2.15;1162.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1907;1;10;8;2014.0;9.0;5.0;05/09/2014;1.0;2.15;1478.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1945;1;10;8;2015.0;6.0;4.0;04/06/2015;1.0;2.15;701.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
1966;1;10;8;2015.0;8.0;2.0;02/08/2015;2.0;2.15;817.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
2096;1;10;8;2015.0;6.0;27.0;27/06/2015;2.0;2.15;282.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
2270;1;10;8;2014.0;2.0;6.0;06/02/2014;1.0;2.15;13.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
2312;1;10;8;2015.0;4.0;26.0;26/04/2015;3.0;2.15;1295.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
2461;1;10;8;2015.0;10.0;12.0;12/10/2015;1.0;2.15;983.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
2664;1;10;8;2015.0;2.0;25.0;25/02/2015;1.0;2.15;367.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
2668;1;10;8;2015.0;1.0;3.0;03/01/2015;3.0;2.15;1142.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3159;1;10;8;2014.0;9.0;4.0;04/09/2014;2.0;2.15;395.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3181;1;10;8;2015.0;8.0;3.0;03/08/2015;3.0;2.15;258.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3203;1;10;8;2015.0;3.0;19.0;19/03/2015;2.0;2.15;967.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3270;1;10;8;2015.0;4.0;12.0;12/04/2015;3.0;2.15;232.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3445;1;10;8;2014.0;6.0;12.0;12/06/2014;1.0;2.15;815.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3622;1;10;8;2014.0;6.0;23.0;23/06/2014;2.0;2.15;1160.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
3623;1;10;8;2014.0;3.0;25.0;25/03/2014;3.0;2.15;1375.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
4209;1;10;8;2015.0;9.0;18.0;18/09/2015;1.0;2.15;563.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
4598;1;10;8;2014.0;1.0;22.0;22/01/2014;3.0;2.15;995.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
4644;1;10;8;2014.0;3.0;21.0;21/03/2014;1.0;2.15;1408.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
4885;1;10;8;2015.0;6.0;24.0;24/06/2015;2.0;2.15;281.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
4925;1;10;8;2015.0;11.0;15.0;15/11/2015;1.0;2.15;1105.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5095;1;10;8;2015.0;11.0;9.0;09/11/2015;2.0;2.15;871.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5160;1;10;8;2014.0;8.0;2.0;02/08/2014;3.0;2.15;487.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5191;1;10;8;2014.0;4.0;21.0;21/04/2014;3.0;2.15;710.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5331;1;10;8;2014.0;12.0;22.0;22/12/2014;2.0;2.15;622.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5393;1;10;8;2014.0;12.0;13.0;13/12/2014;2.0;2.15;1285.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5547;1;10;8;2014.0;8.0;7.0;07/08/2014;2.0;2.15;622.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5575;1;10;8;2014.0;10.0;8.0;08/10/2014;1.0;2.15;742.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5631;1;10;8;2015.0;12.0;14.0;14/12/2015;3.0;2.15;175.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5839;1;10;8;2015.0;1.0;4.0;04/01/2015;3.0;2.15;970.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
5952;1;10;8;2014.0;3.0;3.0;03/03/2014;1.0;2.15;17.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
6012;1;10;8;2014.0;8.0;17.0;17/08/2014;3.0;2.15;1494.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
6052;1;10;8;2015.0;6.0;9.0;09/06/2015;3.0;2.15;262.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
6189;1;10;8;2015.0;3.0;4.0;04/03/2015;1.0;2.15;272.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
6405;1;10;8;2015.0;11.0;27.0;27/11/2015;2.0;2.15;1171.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
6409;1;10;8;2014.0;4.0;27.0;27/04/2014;2.0;2.15;1218.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
6613;1;10;8;2014.0;8.0;4.0;04/08/2014;3.0;2.15;291.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7169;1;10;8;2015.0;2.0;23.0;23/02/2015;2.0;2.15;804.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7227;1;10;8;2015.0;4.0;11.0;11/04/2015;2.0;2.15;1396.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7251;1;10;8;2015.0;12.0;15.0;15/12/2015;1.0;2.15;1326.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7258;1;10;8;2014.0;6.0;28.0;28/06/2014;1.0;2.15;1470.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7273;1;10;8;2014.0;4.0;15.0;15/04/2014;3.0;2.15;1354.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7319;1;10;8;2015.0;10.0;21.0;21/10/2015;1.0;2.15;481.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7358;1;10;8;2014.0;8.0;17.0;17/08/2014;3.0;2.15;809.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7524;1;10;8;2014.0;2.0;23.0;23/02/2014;3.0;2.15;879.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7700;1;10;8;2014.0;12.0;15.0;15/12/2014;2.0;2.15;958.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7831;1;10;8;2015.0;7.0;24.0;24/07/2015;3.0;2.15;1220.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7915;1;10;8;2014.0;11.0;18.0;18/11/2014;1.0;2.15;187.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7918;1;10;8;2014.0;2.0;23.0;23/02/2014;2.0;2.15;630.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
7989;1;10;8;2015.0;1.0;3.0;03/01/2015;3.0;2.15;203.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8143;1;10;8;2015.0;9.0;18.0;18/09/2015;3.0;2.15;806.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8395;1;10;8;2014.0;3.0;23.0;23/03/2014;1.0;2.15;1423.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8519;1;10;8;2014.0;12.0;16.0;16/12/2014;2.0;2.15;243.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8547;1;10;8;2015.0;2.0;16.0;16/02/2015;3.0;2.15;343.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8613;1;10;8;2014.0;5.0;24.0;24/05/2014;1.0;2.15;1351.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8637;1;10;8;2014.0;11.0;28.0;28/11/2014;2.0;2.15;1424.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8674;1;10;8;2015.0;1.0;1.0;01/01/2015;2.0;2.15;1207.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8733;1;10;8;2014.0;12.0;4.0;04/12/2014;1.0;2.15;1376.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8816;1;10;8;2014.0;2.0;14.0;14/02/2014;1.0;2.15;464.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8886;1;10;8;2015.0;7.0;12.0;12/07/2015;2.0;2.15;54.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8990;1;10;8;2015.0;9.0;2.0;02/09/2015;2.0;2.15;1457.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
8998;1;10;8;2014.0;4.0;17.0;17/04/2014;3.0;2.15;70.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
9217;1;10;8;2015.0;1.0;12.0;12/01/2015;2.0;2.15;735.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
9368;1;10;8;2015.0;4.0;15.0;15/04/2015;2.0;2.15;452.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
9634;1;10;8;2015.0;6.0;21.0;21/06/2015;2.0;2.15;1194.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
9696;1;10;8;2015.0;7.0;9.0;09/07/2015;2.0;2.15;1316.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
9872;1;10;8;2015.0;5.0;23.0;23/05/2015;1.0;2.15;197.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
9875;1;10;8;2015.0;8.0;4.0;04/08/2015;1.0;2.15;420.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
10162;1;10;8;2015.0;2.0;17.0;17/02/2015;2.0;2.15;324.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
10170;1;10;8;2015.0;4.0;19.0;19/04/2015;2.0;2.15;238.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
10238;1;10;8;2014.0;10.0;25.0;25/10/2014;3.0;2.15;981.0;JOÃO DO PULO;PAPEL A4;FABER CASTELL
313;2;10;8;2014.0;7.0;20.0;20/07/2014;3.0;2.15;1151.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
412;2;10;8;2014.0;12.0;23.0;23/12/2014;3.0;2.15;491.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
506;2;10;8;2014.0;5.0;11.0;11/05/2014;1.0;2.15;777.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
546;2;10;8;2015.0;3.0;14.0;14/03/2015;1.0;2.15;782.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
557;2;10;8;2014.0;6.0;8.0;08/06/2014;2.0;2.15;57.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
581;2;10;8;2014.0;7.0;20.0;20/07/2014;1.0;2.15;1242.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
692;2;10;8;2014.0;8.0;6.0;06/08/2014;2.0;2.15;146.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
805;2;10;8;2014.0;10.0;26.0;26/10/2014;1.0;2.15;128.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1007;2;10;8;2015.0;12.0;19.0;19/12/2015;2.0;2.15;865.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1190;2;10;8;2014.0;10.0;23.0;23/10/2014;2.0;2.15;563.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1342;2;10;8;2015.0;7.0;20.0;20/07/2015;2.0;2.15;329.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1431;2;10;8;2014.0;12.0;22.0;22/12/2014;3.0;2.15;869.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1435;2;10;8;2014.0;10.0;9.0;09/10/2014;3.0;2.15;797.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1562;2;10;8;2014.0;5.0;1.0;01/05/2014;3.0;2.15;867.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1669;2;10;8;2015.0;12.0;7.0;07/12/2015;2.0;2.15;1056.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
1838;2;10;8;2014.0;6.0;16.0;16/06/2014;1.0;2.15;1017.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2031;2;10;8;2014.0;6.0;13.0;13/06/2014;2.0;2.15;1179.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2105;2;10;8;2014.0;6.0;4.0;04/06/2014;2.0;2.15;1320.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2107;2;10;8;2015.0;5.0;13.0;13/05/2015;1.0;2.15;17.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2115;2;10;8;2015.0;3.0;17.0;17/03/2015;3.0;2.15;1179.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2359;2;10;8;2015.0;8.0;28.0;28/08/2015;2.0;2.15;472.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2809;2;10;8;2014.0;4.0;21.0;21/04/2014;1.0;2.15;75.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2814;2;10;8;2015.0;5.0;1.0;01/05/2015;3.0;2.15;796.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2911;2;10;8;2014.0;9.0;20.0;20/09/2014;2.0;2.15;351.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2959;2;10;8;2014.0;12.0;11.0;11/12/2014;1.0;2.15;1259.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
2983;2;10;8;2015.0;3.0;28.0;28/03/2015;2.0;2.15;551.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
3007;2;10;8;2015.0;11.0;9.0;09/11/2015;2.0;2.15;957.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
3092;2;10;8;2014.0;8.0;28.0;28/08/2014;2.0;2.15;764.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
3550;2;10;8;2014.0;9.0;1.0;01/09/2014;3.0;2.15;1233.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
3576;2;10;8;2015.0;5.0;2.0;02/05/2015;3.0;2.15;52.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
3878;2;10;8;2015.0;10.0;25.0;25/10/2015;1.0;2.15;845.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
4255;2;10;8;2015.0;12.0;18.0;18/12/2015;1.0;2.15;144.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
4295;2;10;8;2014.0;5.0;15.0;15/05/2014;2.0;2.15;133.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
4712;2;10;8;2014.0;6.0;12.0;12/06/2014;3.0;2.15;663.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
4882;2;10;8;2015.0;3.0;5.0;05/03/2015;2.0;2.15;1439.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5017;2;10;8;2015.0;3.0;14.0;14/03/2015;1.0;2.15;1479.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5072;2;10;8;2014.0;11.0;21.0;21/11/2014;2.0;2.15;1383.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5141;2;10;8;2014.0;12.0;9.0;09/12/2014;1.0;2.15;75.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5290;2;10;8;2015.0;12.0;16.0;16/12/2015;3.0;2.15;989.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5322;2;10;8;2014.0;7.0;28.0;28/07/2014;1.0;2.15;955.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5413;2;10;8;2014.0;7.0;15.0;15/07/2014;2.0;2.15;403.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5452;2;10;8;2015.0;9.0;11.0;11/09/2015;3.0;2.15;541.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5649;2;10;8;2015.0;7.0;21.0;21/07/2015;1.0;2.15;732.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
5662;2;10;8;2014.0;1.0;19.0;19/01/2014;3.0;2.15;785.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
6316;2;10;8;2014.0;6.0;27.0;27/06/2014;1.0;2.15;948.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
6394;2;10;8;2015.0;4.0;22.0;22/04/2015;1.0;2.15;495.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
6595;2;10;8;2014.0;8.0;26.0;26/08/2014;1.0;2.15;1249.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
6694;2;10;8;2014.0;5.0;8.0;08/05/2014;1.0;2.15;1243.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
7066;2;10;8;2014.0;10.0;26.0;26/10/2014;1.0;2.15;790.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
7310;2;10;8;2014.0;10.0;26.0;26/10/2014;3.0;2.15;1185.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
7321;2;10;8;2015.0;3.0;6.0;06/03/2015;1.0;2.15;434.0;BENITO DE PAULA;PAPEL A4;FABER CASTELL
